name;tarantula;ochiai;dstar;faulty
org.joda.time.DateTimeFieldType.hourOfDay() : DateTimeFieldType;0.0;0.0;0.0;False
org.joda.time.format.DateTimeFormatterBuilder.appendOptional(DateTimeParser) : DateTimeFormatterBuilder;0.0;0.0;0.0;False
org.joda.time.base.AbstractInterval.hashCode() : int;0.0;0.0;0.0;False
org.joda.time.PeriodType.seconds() : PeriodType;0.0;0.0;0.0;False
org.joda.time.chrono.gj.TestGJChronology.TestGJChronology(int,int,int);0.0;0.0;0.0;False
org.joda.time.field.BaseDateTimeField.remainder(long) : long;0.0;0.0;0.0;False
org.joda.time.LocalDate.plusWeeks(int) : LocalDate;0.0;0.0;0.0;False
org.joda.time.chrono.BasicChronology.getDaysInMonthMaxForSet(long,int) : int;0.0;0.0;0.0;False
org.joda.time.format.DateTimeFormatterBuilder.TimeZoneName.printTo(StringBuffer,long,Chronology,int,DateTimeZone,Locale) : void;0.0;0.0;0.0;False
org.joda.time.field.UnsupportedDateTimeField.isLeap(long) : boolean;0.0;0.0;0.0;False
org.joda.time.LocalDateTime.getCenturyOfEra() : int;0.0;0.0;0.0;False
org.joda.time.chrono.LimitChronology.LimitDateTimeField.getRangeDurationField() : DurationField;0.0;0.0;0.0;False
org.joda.time.DateTimeUtils.setCurrentMillisOffset(long) : void;0.0;0.0;0.0;False
org.joda.time.Interval.parse(String) : Interval;0.0;0.0;0.0;False
org.joda.time.TimeOfDay.minuteOfHour() : Property;0.0;0.0;0.0;False
org.joda.time.field.UnsupportedDurationField.add(long,long) : long;0.0;0.0;0.0;False
org.joda.time.format.DateTimeFormatterBuilder.TwoDigitYear.printTo(Writer,long,Chronology,int,DateTimeZone,Locale) : void;0.0;0.0;0.0;False
org.joda.time.chrono.LimitChronology.LimitDurationField.getValue(long,long) : int;0.0;0.0;0.0;False
org.joda.time.convert.ConverterManager.removePeriodConverter(PeriodConverter) : PeriodConverter;0.0;0.0;0.0;False
org.joda.time.TimeOfDay.TimeOfDay(int,int,int,Chronology);0.0;0.0;0.0;False
org.joda.time.tz.ZoneInfoCompiler.Zone.chain(StringTokenizer) : void;0.0;0.0;0.0;False
org.joda.time.format.ISODateTimeFormat.year() : DateTimeFormatter;0.0;0.0;0.0;False
org.joda.time.format.DateTimeFormatterBuilder.PaddedNumber.PaddedNumber(DateTimeFieldType,int,boolean,int);0.0;0.0;0.0;False
org.joda.time.format.ISOPeriodFormat.alternateExtended() : PeriodFormatter;0.0;0.0;0.0;False
org.joda.time.ClassLoadTest.main(String[]) : void;0.0;0.0;0.0;False
org.joda.time.chrono.BasicMonthOfYearDateTimeField.getLeapAmount(long) : int;0.0;0.0;0.0;False
org.joda.time.format.DateTimeFormatterBuilder.TimeZoneOffset.printTo(StringBuffer,long,Chronology,int,DateTimeZone,Locale) : void;0.0;0.0;0.0;False
org.joda.time.field.ScaledDurationField.hashCode() : int;0.0;0.0;0.0;False
org.joda.time.field.RemainderDateTimeField.remainder(long) : long;0.0;0.0;0.0;False
org.joda.time.chrono.BasicChronology.getFirstWeekOfYearMillis(int) : long;0.0;0.0;0.0;False
org.joda.time.format.ISODateTimeFormat.Constants.fractionElement() : DateTimeFormatter;0.0;0.0;0.0;False
org.joda.time.DateTime.DateTime(int,int,int,int,int,int,Chronology);0.0;0.0;0.0;False
org.joda.time.chrono.BaseChronology.weekyear() : DateTimeField;0.0;0.0;0.0;False
org.joda.time.field.DelegatedDateTimeField.DelegatedDateTimeField(DateTimeField);0.0;0.0;0.0;False
org.joda.time.DateTimeUtils.getInstantChronology(ReadableInstant) : Chronology;0.0;0.0;0.0;False
org.joda.time.TimeOfDay.Property.addWrapFieldToCopy(int) : TimeOfDay;0.0;0.0;0.0;False
org.joda.time.DateMidnight.plusDays(int) : DateMidnight;0.0;0.0;0.0;False
org.joda.time.LocalTime.isSupported(DurationFieldType) : boolean;0.0;0.0;0.0;False
org.joda.time.MonthDay.MonthDay(Chronology);0.0;0.0;0.0;False
org.joda.time.MutableDateTime.toString() : String;0.0;0.0;0.0;False
org.joda.time.MockZone.MockZone(long,int,int);0.0;0.0;0.0;False
org.joda.time.DurationFieldType.DurationFieldType(String);0.0;0.0;0.0;False
org.joda.time.Partial.Partial(Chronology);0.0;0.0;0.0;False
org.joda.time.base.BasePeriod.toDurationTo(ReadableInstant) : Duration;0.0;0.0;0.0;False
org.joda.time.LocalDateTime.now(Chronology) : LocalDateTime;0.0;0.0;0.0;False
org.joda.time.field.AbstractReadableInstantFieldProperty.getMaximumValue() : int;0.0;0.0;0.0;False
org.joda.time.LocalTime.withHourOfDay(int) : LocalTime;0.0;0.0;0.0;False
org.joda.time.base.AbstractPartial.getField(int) : DateTimeField;0.8742384682332464;0.04155858174616913;0.0017301038062283738;False
org.joda.time.format.PeriodFormatterBuilder.Composite.countFieldsToPrint(ReadablePeriod,int,Locale) : int;0.0;0.0;0.0;False
org.joda.time.PeriodType.withWeeksRemoved() : PeriodType;0.0;0.0;0.0;False
org.joda.time.field.RemainderDateTimeField.RemainderDateTimeField(DateTimeField,DurationField,DateTimeFieldType,int);0.0;0.0;0.0;False
org.joda.time.LocalDate.toString(String) : String;0.0;0.0;0.0;False
org.joda.time.tz.DateTimeZoneBuilder.PrecalculatedZone.getOffset(long) : int;0.0;0.0;0.0;False
org.joda.time.base.AbstractInterval.getEnd() : DateTime;0.0;0.0;0.0;False
org.joda.time.chrono.BasicYearDateTimeField.getLeapAmount(long) : int;0.0;0.0;0.0;False
org.joda.time.chrono.GJChronology.ImpreciseCutoverField.getDifferenceAsLong(long,long) : long;0.0;0.0;0.0;False
org.joda.time.format.ISODateTimeFormat.yearMonthDay() : DateTimeFormatter;0.0;0.0;0.0;False
org.joda.time.LocalTime.withFieldAdded(DurationFieldType,int) : LocalTime;0.0;0.0;0.0;False
org.joda.time.LocalDate.getCenturyOfEra() : int;0.0;0.0;0.0;False
org.joda.time.field.UnsupportedDateTimeField.getAsText(int,Locale) : String;0.0;0.0;0.0;False
org.joda.time.DateMidnight.minus(long) : DateMidnight;0.0;0.0;0.0;False
org.joda.time.chrono.GJChronology.ImpreciseCutoverField.ImpreciseCutoverField(DateTimeField,DateTimeField,long);0.0;0.0;0.0;False
org.joda.time.Interval.withStartMillis(long) : Interval;0.0;0.0;0.0;False
org.joda.time.chrono.BasicChronology.getYearInfo(int) : YearInfo;0.0;0.0;0.0;False
org.joda.time.format.DateTimeFormat.StyleFormatter.estimatePrintedLength() : int;0.0;0.0;0.0;False
org.joda.time.tz.DateTimeZoneBuilder.RuleSet.RuleSet(RuleSet);0.0;0.0;0.0;False
org.joda.time.TimeOfDay.getHourOfDay() : int;0.0;0.0;0.0;False
org.joda.time.LocalDate.Property.roundHalfCeilingCopy() : LocalDate;0.0;0.0;0.0;False
org.joda.time.IllegalFieldValueException.getDurationFieldType() : DurationFieldType;0.0;0.0;0.0;False
org.joda.time.chrono.JulianChronology.getAverageMillisPerYearDividedByTwo() : long;0.0;0.0;0.0;False
org.joda.time.field.PreciseDateTimeField.set(long,int) : long;0.0;0.0;0.0;False
org.joda.time.field.UnsupportedDateTimeField.getAsText(long,Locale) : String;0.0;0.0;0.0;False
org.joda.time.YearMonth.Property.setCopy(String,Locale) : YearMonth;0.0;0.0;0.0;False
org.joda.time.MonthDay.getField(int,Chronology) : DateTimeField;0.0;0.0;0.0;False
org.joda.time.YearMonthDay.YearMonthDay();0.0;0.0;0.0;False
org.joda.time.LocalDate.Property.writeObject(ObjectOutputStream) : void;0.0;0.0;0.0;False
org.joda.time.chrono.BasicWeekyearDateTimeField.getDifferenceAsLong(long,long) : long;0.0;0.0;0.0;False
org.joda.time.field.DecoratedDurationField.isPrecise() : boolean;0.0;0.0;0.0;False
org.joda.time.chrono.BasicMonthOfYearDateTimeField.add(ReadablePartial,int,int[],int) : int[];0.0;0.0;0.0;False
org.joda.time.DateMidnight.Property.getMillis() : long;0.0;0.0;0.0;False
org.joda.time.chrono.BasicChronology.getWeekyear(long) : int;0.0;0.0;0.0;False
org.joda.time.format.PeriodFormatterBuilder.appendLiteral(String) : PeriodFormatterBuilder;0.0;0.0;0.0;False
org.joda.time.Hours.hoursBetween(ReadablePartial,ReadablePartial) : Hours;0.0;0.0;0.0;False
org.joda.time.format.PeriodFormatterBuilder.minimumPrintedDigits(int) : PeriodFormatterBuilder;0.0;0.0;0.0;False
org.joda.time.chrono.gj.TestGJChronology.weeks() : DurationField;0.0;0.0;0.0;False
org.joda.time.format.DateTimeFormatterBuilder.appendYearOfEra(int,int) : DateTimeFormatterBuilder;0.0;0.0;0.0;False
org.joda.time.field.DividedDateTimeField.getMinimumValue() : int;0.0;0.0;0.0;False
org.joda.time.field.DelegatedDateTimeField.getDifference(long,long) : int;0.0;0.0;0.0;False
org.joda.time.MutableDateTime.getRoundingField() : DateTimeField;0.0;0.0;0.0;False
org.joda.time.Partial.Property.setCopy(String,Locale) : Partial;0.0;0.0;0.0;False
org.joda.time.field.OffsetDateTimeField.roundHalfCeiling(long) : long;0.0;0.0;0.0;False
org.joda.time.chrono.GJMonthOfYearDateTimeField.getAsText(int,Locale) : String;0.0;0.0;0.0;False
org.joda.time.Period.Period(ReadableInstant,ReadableInstant);0.0;0.0;0.0;False
org.joda.time.LocalTime.Property.getLocalTime() : LocalTime;0.0;0.0;0.0;False
org.joda.time.chrono.ZonedChronology.ZonedDateTimeField.getDifference(long,long) : int;0.0;0.0;0.0;False
org.joda.time.field.UnsupportedDurationField.getName() : String;0.0;0.0;0.0;False
org.joda.time.MutableDateTime.year() : Property;0.0;0.0;0.0;False
org.joda.time.MutableDateTime.monthOfYear() : Property;0.0;0.0;0.0;False
org.joda.time.Partial.Property.getReadablePartial() : ReadablePartial;0.0;0.0;0.0;False
org.joda.time.MonthDay.getFieldTypes() : DateTimeFieldType[];0.0;0.0;0.0;False
org.joda.time.Duration.millis(long) : Duration;0.0;0.0;0.0;False
org.joda.time.chrono.gj.TestJulianChronology.fixedFromGJ(int,int,int) : long;0.0;0.0;0.0;False
org.joda.time.MutablePeriod.MutablePeriod(ReadableInstant,ReadableInstant,PeriodType);0.0;0.0;0.0;False
org.joda.time.field.ImpreciseDateTimeField.LinkedDurationField.getDifferenceAsLong(long,long) : long;0.0;0.0;0.0;False
org.joda.time.DateTimeZone.isStandardOffset(long) : boolean;0.0;0.0;0.0;False
org.joda.time.LocalTime.withMillisOfSecond(int) : LocalTime;0.0;0.0;0.0;False
org.joda.time.YearMonth.getFieldType(int) : DateTimeFieldType;0.0;0.0;0.0;False
org.joda.time.MonthDay.toString() : String;0.0;0.0;0.0;False
org.joda.time.chrono.GJChronology.CutoverField.roundCeiling(long) : long;0.0;0.0;0.0;False
org.joda.time.format.DateTimeFormatterBuilder.TimeZoneOffset.estimateParsedLength() : int;0.0;0.0;0.0;False
org.joda.time.chrono.GJEraDateTimeField.getMinimumValue() : int;0.9982608695652173;0.35355339059327373;0.14285714285714285;False
org.joda.time.format.DateTimeFormatterBuilder.appendTimeZoneId() : DateTimeFormatterBuilder;0.0;0.0;0.0;False
org.joda.time.convert.MockUnknownCalendar.MockUnknownCalendar(long);0.0;0.0;0.0;False
org.joda.time.format.PeriodFormatterBuilder.Composite.addArrayToList(List<Object>,Object[]) : void;0.0;0.0;0.0;False
org.joda.time.field.PreciseDurationField.getMillis(long,long) : long;0.0;0.0;0.0;False
org.joda.time.format.DateTimeFormatter.parseInto(ReadWritableInstant,String,int) : int;0.0;0.0;0.0;False
org.joda.time.format.DateTimeFormat.parseToken(String,int[]) : String;0.0;0.0;0.0;False
org.joda.time.DateTimeFieldType.weekyear() : DateTimeFieldType;0.0;0.0;0.0;False
org.joda.time.MutablePeriod.addYears(int) : void;0.0;0.0;0.0;False
org.joda.time.DateMidnight.Property.roundHalfEvenCopy() : DateMidnight;0.0;0.0;0.0;False
org.joda.time.base.AbstractDuration.equals(Object) : boolean;0.0;0.0;0.0;False
org.joda.time.DurationFieldType.millis() : DurationFieldType;0.0;0.0;0.0;False
org.joda.time.base.BaseDateTime.BaseDateTime(Chronology);0.0;0.0;0.0;False
org.joda.time.MockZone.nextTransition(long) : long;0.0;0.0;0.0;False
org.joda.time.base.AbstractInstant.compareTo(ReadableInstant) : int;0.0;0.0;0.0;False
org.joda.time.LocalTime.Property.addCopy(int) : LocalTime;0.0;0.0;0.0;False
org.joda.time.Partial.Property.get() : int;0.0;0.0;0.0;False
org.joda.time.field.UnsupportedDurationField.getValue(long) : int;0.0;0.0;0.0;False
org.joda.time.DateMidnight.now() : DateMidnight;0.0;0.0;0.0;False
org.joda.time.PeriodType.getIndexedField(ReadablePeriod,int) : int;0.0;0.0;0.0;False
org.joda.time.LocalDateTime.minusMonths(int) : LocalDateTime;0.0;0.0;0.0;False
org.joda.time.field.AbstractReadableInstantFieldProperty.getLeapDurationField() : DurationField;0.0;0.0;0.0;False
org.joda.time.tz.DateTimeZoneBuilder.writeTo(String,DataOutput) : void;0.0;0.0;0.0;False
org.joda.time.chrono.ZonedChronology.ZonedDurationField.getMillis(int,long) : long;0.0;0.0;0.0;False
org.joda.time.MutablePeriod.clone() : Object;0.0;0.0;0.0;False
org.joda.time.YearMonthDay.getDayOfMonth() : int;0.0;0.0;0.0;False
org.joda.time.IllegalFieldValueException.IllegalFieldValueException(DateTimeFieldType,String);0.0;0.0;0.0;False
org.joda.time.chrono.GJDayOfWeekDateTimeField.getMinimumValue() : int;0.0;0.0;0.0;False
org.joda.time.LocalTime.readResolve() : Object;0.0;0.0;0.0;False
org.joda.time.MutableDateTime.addHours(int) : void;0.0;0.0;0.0;False
org.joda.time.chrono.gj.TestGJMonthOfYearField.TestGJMonthOfYearField(TestGJChronology);0.0;0.0;0.0;False
org.joda.time.Period.Period(Object,Chronology);0.0;0.0;0.0;False
org.joda.time.LocalTime.withField(DateTimeFieldType,int) : LocalTime;0.0;0.0;0.0;False
org.joda.time.field.OffsetDateTimeField.roundHalfEven(long) : long;0.0;0.0;0.0;False
org.joda.time.MutablePeriod.getYears() : int;0.0;0.0;0.0;False
org.joda.time.Hours.multipliedBy(int) : Hours;0.0;0.0;0.0;False
org.joda.time.chrono.IslamicChronology.hashCode() : int;0.0;0.0;0.0;False
org.joda.time.tz.ZoneInfoCompiler.RuleSet.addRule(Rule) : void;0.0;0.0;0.0;False
org.joda.time.format.ISODateTimeFormat.dateHour() : DateTimeFormatter;0.0;0.0;0.0;False
org.joda.time.MutableInterval.MutableInterval(Object);0.0;0.0;0.0;False
org.joda.time.format.PeriodFormatterBuilder.appendField(int,int) : void;0.0;0.0;0.0;False
org.joda.time.Years.dividedBy(int) : Years;0.0;0.0;0.0;False
org.joda.time.convert.CalendarConverter.CalendarConverter();0.0;0.0;0.0;False
org.joda.time.base.AbstractPartial.getFieldType(int) : DateTimeFieldType;0.0;0.0;0.0;False
org.joda.time.format.PeriodFormatter.parseMutablePeriod(String) : MutablePeriod;0.0;0.0;0.0;False
org.joda.time.MutablePeriod.MutablePeriod(long);0.0;0.0;0.0;False
org.joda.time.format.ISODateTimeFormat.Constants.weekElement() : DateTimeFormatter;0.0;0.0;0.0;False
org.joda.time.field.DelegatedDateTimeField.getAsText(long) : String;0.0;0.0;0.0;False
org.joda.time.base.BaseInterval.getEndMillis() : long;0.0;0.0;0.0;False
org.joda.time.MutablePeriod.MutablePeriod(long,PeriodType,Chronology);0.0;0.0;0.0;False
org.joda.time.base.AbstractInstant.isBeforeNow() : boolean;0.0;0.0;0.0;False
org.joda.time.DateMidnight.property(DateTimeFieldType) : Property;0.0;0.0;0.0;False
org.joda.time.convert.ReadableIntervalConverter.isReadableInterval(Object,Chronology) : boolean;0.0;0.0;0.0;False
org.joda.time.base.AbstractDateTime.getMinuteOfDay() : int;0.0;0.0;0.0;False
org.joda.time.chrono.gj.TestGJChronology.weekOfWeekyear() : DateTimeField;0.0;0.0;0.0;False
org.joda.time.Duration.toStandardDays() : Days;0.0;0.0;0.0;False
org.joda.time.chrono.JulianChronology.getInstanceUTC() : JulianChronology;0.0;0.0;0.0;False
org.joda.time.YearMonthDay.minusDays(int) : YearMonthDay;0.0;0.0;0.0;False
org.joda.time.tz.DateTimeZoneBuilder.RuleSet.RuleSet();0.0;0.0;0.0;False
org.joda.time.DateMidnight.minusYears(int) : DateMidnight;0.0;0.0;0.0;False
org.joda.time.chrono.GJChronology.CutoverField.getDifferenceAsLong(long,long) : long;0.0;0.0;0.0;False
org.joda.time.field.UnsupportedDateTimeField.getAsShortText(ReadablePartial,int,Locale) : String;0.0;0.0;0.0;False
org.joda.time.format.ISODateTimeFormat.timeParser() : DateTimeFormatter;0.0;0.0;0.0;False
org.joda.time.YearMonth.toString(String) : String;0.0;0.0;0.0;False
org.joda.time.chrono.IslamicChronology.getInstanceUTC() : IslamicChronology;0.0;0.0;0.0;False
org.joda.time.base.BaseSingleFieldPeriod.hashCode() : int;0.0;0.0;0.0;False
org.joda.time.LocalDateTime.getMillisOfSecond() : int;0.0;0.0;0.0;False
org.joda.time.chrono.ISOYearOfEraDateTimeField.roundFloor(long) : long;0.0;0.0;0.0;False
org.joda.time.format.ISODateTimeFormat.dateTimeNoMillis() : DateTimeFormatter;0.0;0.0;0.0;False
org.joda.time.format.DateTimeFormatterBuilder.Fraction.estimatePrintedLength() : int;0.0;0.0;0.0;False
org.joda.time.MutableDateTime.MutableDateTime(Object,DateTimeZone);0.0;0.0;0.0;False
org.joda.time.YearMonth.parse(String) : YearMonth;0.0;0.0;0.0;False
org.joda.time.DateTimeComparator.DateTimeComparator(DateTimeFieldType,DateTimeFieldType);0.0;0.0;0.0;False
org.joda.time.format.ISODateTimeFormat.Constants.basicWeekDateTimeNoMillis() : DateTimeFormatter;0.0;0.0;0.0;False
org.joda.time.convert.ConverterManager.checkAlterPeriodConverters() : void;0.0;0.0;0.0;False
org.joda.time.format.DateTimeParserBucket.setPivotYear(Integer) : void;0.0;0.0;0.0;False
org.joda.time.DateTime.Property.getField() : DateTimeField;0.0;0.0;0.0;False
org.joda.time.base.BasePeriod.setValues(int[]) : void;0.0;0.0;0.0;False
org.joda.time.chrono.AssembledChronology.getZone() : DateTimeZone;0.6265398409480742;0.020429446161135924;0.0004175365344467641;False
org.joda.time.field.DelegatedDateTimeField.getName() : String;0.0;0.0;0.0;False
org.joda.time.field.RemainderDateTimeField.getDivided(int) : int;0.0;0.0;0.0;False
org.joda.time.base.BasePartial.BasePartial(Chronology);0.0;0.0;0.0;False
org.joda.time.chrono.gj.TestGJMonthOfYearField.set(long,int) : long;0.0;0.0;0.0;False
org.joda.time.DateMidnight.dayOfYear() : Property;0.0;0.0;0.0;False
org.joda.time.DateTime.withTimeAtStartOfDay() : DateTime;0.0;0.0;0.0;False
org.joda.time.MutablePeriod.MutablePeriod(int,int,int,int);0.0;0.0;0.0;False
org.joda.time.format.DateTimeFormatterBuilder.Composite.printTo(Writer,long,Chronology,int,DateTimeZone,Locale) : void;0.0;0.0;0.0;False
org.joda.time.chrono.ISOYearOfEraDateTimeField.getMaximumValue() : int;0.0;0.0;0.0;False
org.joda.time.chrono.GJChronology.CutoverField.getMaximumValue(ReadablePartial) : int;0.0;0.0;0.0;False
org.joda.time.tz.FixedDateTimeZone.nextTransition(long) : long;0.0;0.0;0.0;False
org.joda.time.Partial.toString() : String;0.0;0.0;0.0;False
org.joda.time.chrono.BasicSingleEraDateTimeField.getRangeDurationField() : DurationField;0.0;0.0;0.0;False
org.joda.time.MockNullZoneChronology.dayOfMonth() : DateTimeField;0.0;0.0;0.0;False
org.joda.time.Hours.parseHours(String) : Hours;0.0;0.0;0.0;False
org.joda.time.DateMidnight.DateMidnight(Chronology);0.0;0.0;0.0;False
org.joda.time.LocalTime.get(DateTimeFieldType) : int;0.0;0.0;0.0;False
org.joda.time.Days.Days(int);0.0;0.0;0.0;False
org.joda.time.format.ISODateTimeFormat.Constants.literalTElement() : DateTimeFormatter;0.0;0.0;0.0;False
org.joda.time.LocalDateTime.withMinuteOfHour(int) : LocalDateTime;0.0;0.0;0.0;False
org.joda.time.base.BasePeriod.BasePeriod(long,PeriodType,Chronology);0.0;0.0;0.0;False
org.joda.time.MonthDay.MonthDay(long);0.0;0.0;0.0;False
org.joda.time.chrono.IslamicChronology.getTotalMillisByYearMonth(int,int) : long;0.0;0.0;0.0;False
org.joda.time.Period.Period(long,long);0.0;0.0;0.0;False
org.joda.time.Interval.Interval(long,long,Chronology);0.0;0.0;0.0;False
org.joda.time.chrono.IslamicChronology.getDaysInYearMonth(int,int) : int;0.0;0.0;0.0;False
org.joda.time.LocalDateTime.minusMillis(int) : LocalDateTime;0.0;0.0;0.0;False
org.joda.time.base.AbstractInterval.isBefore(long) : boolean;0.0;0.0;0.0;False
org.joda.time.field.AbstractReadableInstantFieldProperty.remainder() : long;0.0;0.0;0.0;False
org.joda.time.chrono.GJChronology.ImpreciseCutoverField.getMinimumValue(long) : int;0.0;0.0;0.0;False
org.joda.time.base.AbstractDateTime.getEra() : int;0.0;0.0;0.0;False
org.joda.time.field.UnsupportedDateTimeField.getMaximumShortTextLength(Locale) : int;0.0;0.0;0.0;False
org.joda.time.LocalDate.minus(ReadablePeriod) : LocalDate;0.0;0.0;0.0;False
org.joda.time.YearMonth.getField(int,Chronology) : DateTimeField;0.0;0.0;0.0;False
org.joda.time.MonthDay.minus(ReadablePeriod) : MonthDay;0.0;0.0;0.0;False
org.joda.time.chrono.gj.TestJulianChronology.TestJulianChronology(int,int,int);0.0;0.0;0.0;False
org.joda.time.tz.DateTimeZoneBuilder.DSTZone.equals(Object) : boolean;0.0;0.0;0.0;False
org.joda.time.Seconds.toStandardWeeks() : Weeks;0.0;0.0;0.0;False
org.joda.time.DurationFieldType.StandardDurationFieldType.equals(Object) : boolean;0.0;0.0;0.0;False
org.joda.time.Seconds.standardSecondsIn(ReadablePeriod) : Seconds;0.0;0.0;0.0;False
org.joda.time.LocalDate.Property.addToCopy(int) : LocalDate;0.0;0.0;0.0;False
org.joda.time.MutablePeriod.clear() : void;0.0;0.0;0.0;False
org.joda.time.DateMidnight.parse(String) : DateMidnight;0.0;0.0;0.0;False
org.joda.time.MutablePeriod.MutablePeriod(Object,Chronology);0.0;0.0;0.0;False
org.joda.time.Months.getMonths() : int;0.0;0.0;0.0;False
org.joda.time.TimeOfDay.Property.withMaximumValue() : TimeOfDay;0.0;0.0;0.0;False
org.joda.time.format.DateTimeFormatter.parseLocalDateTime(String) : LocalDateTime;0.0;0.0;0.0;False
org.joda.time.field.DelegatedDateTimeField.isSupported() : boolean;0.0;0.0;0.0;False
org.joda.time.Partial.Property.withMaximumValue() : Partial;0.0;0.0;0.0;False
org.joda.time.format.DateTimeFormatterBuilder.isFormatter(Object) : boolean;0.0;0.0;0.0;False
org.joda.time.LocalDate.getLocalMillis() : long;0.0;0.0;0.0;False
org.joda.time.chrono.BasicMonthOfYearDateTimeField.BasicMonthOfYearDateTimeField(BasicChronology,int);0.0;0.0;0.0;False
org.joda.time.convert.ConverterManager.getInstantConverters() : InstantConverter[];0.0;0.0;0.0;False
org.joda.time.LocalDate.getDayOfWeek() : int;0.0;0.0;0.0;False
org.joda.time.chrono.JulianChronology.isLeapYear(int) : boolean;0.0;0.0;0.0;False
org.joda.time.format.DateTimeFormatterBuilder.appendTimeZoneName(Map<String, DateTimeZone>) : DateTimeFormatterBuilder;0.0;0.0;0.0;False
org.joda.time.PeriodType.standard() : PeriodType;0.0;0.0;0.0;False
org.joda.time.DateTimeUtils.put(Map<String, DateTimeZone>,String,String) : void;0.0;0.0;0.0;False
org.joda.time.format.PeriodFormatterBuilder.FieldFormatter.FieldFormatter(FieldFormatter,PeriodFieldAffix);0.0;0.0;0.0;False
org.joda.time.LocalDate.Property.roundHalfEvenCopy() : LocalDate;0.0;0.0;0.0;False
org.joda.time.Interval.overlap(ReadableInterval) : Interval;0.0;0.0;0.0;False
org.joda.time.chrono.LimitChronology.LimitDurationField.add(long,long) : long;0.0;0.0;0.0;False
org.joda.time.tz.CachedDateTimeZone.getInfo(long) : Info;0.0;0.0;0.0;False
org.joda.time.field.DelegatedDurationField.getMillis(long) : long;0.0;0.0;0.0;False
org.joda.time.format.ISODateTimeFormat.Constants.minuteElement() : DateTimeFormatter;0.0;0.0;0.0;False
org.joda.time.Partial.Property.withMinimumValue() : Partial;0.0;0.0;0.0;False
org.joda.time.format.TestAll.suite() : Test;0.0;0.0;0.0;False
org.joda.time.chrono.ISOYearOfEraDateTimeField.readResolve() : Object;0.0;0.0;0.0;False
org.joda.time.format.ISODateTimeFormat.weekyearWeekDay() : DateTimeFormatter;0.0;0.0;0.0;False
org.joda.time.MutablePeriod.setPeriod(ReadableInstant,ReadableInstant) : void;0.0;0.0;0.0;False
org.joda.time.chrono.IslamicChronology.calculateFirstDayOfYearMillis(int) : long;0.0;0.0;0.0;False
org.joda.time.Period.withField(DurationFieldType,int) : Period;0.0;0.0;0.0;False
org.joda.time.field.UnsupportedDateTimeField.getMaximumValue(ReadablePartial,int[]) : int;0.0;0.0;0.0;False
org.joda.time.YearMonthDay.YearMonthDay(DateTimeZone);0.0;0.0;0.0;False
org.joda.time.TimeOfDay.withField(DateTimeFieldType,int) : TimeOfDay;0.0;0.0;0.0;False
org.joda.time.format.DateTimeFormatterBuilder.MatchingParser.MatchingParser(DateTimeParser[]);0.0;0.0;0.0;False
org.joda.time.MonthDay.monthOfYear() : Property;0.0;0.0;0.0;False
org.joda.time.MonthDay.withChronologyRetainFields(Chronology) : MonthDay;0.0;0.0;0.0;False
org.joda.time.MonthDay.toString(String,Locale) : String;0.0;0.0;0.0;False
org.joda.time.format.ISODateTimeFormat.appendSeparator(DateTimeFormatterBuilder,boolean) : void;0.0;0.0;0.0;False
org.joda.time.LocalDateTime.LocalDateTime(Object,Chronology);0.0;0.0;0.0;False
org.joda.time.Hours.readResolve() : Object;0.0;0.0;0.0;False
org.joda.time.format.DateTimeFormatterBuilder.TextField.printTo(StringBuffer,ReadablePartial,Locale) : void;0.0;0.0;0.0;False
org.joda.time.DateMidnight.minus(ReadableDuration) : DateMidnight;0.0;0.0;0.0;False
org.joda.time.field.FieldUtils.getWrappedValue(int,int,int) : int;0.0;0.0;0.0;False
org.joda.time.chrono.LimitChronology.LimitDateTimeField.getMaximumTextLength(Locale) : int;0.0;0.0;0.0;False
org.joda.time.LocalDate.now() : LocalDate;0.0;0.0;0.0;False
org.joda.time.LocalTime.withMinuteOfHour(int) : LocalTime;0.0;0.0;0.0;False
org.joda.time.chrono.BasicYearDateTimeField.getDifferenceAsLong(long,long) : long;0.0;0.0;0.0;False
org.joda.time.Period.getMonths() : int;0.0;0.0;0.0;False
org.joda.time.chrono.gj.TestGJDayOfYearField.TestGJDayOfYearField(TestGJChronology);0.0;0.0;0.0;False
org.joda.time.field.AbstractPartialFieldProperty.getDurationField() : DurationField;0.0;0.0;0.0;False
org.joda.time.chrono.LimitChronology.withZone(DateTimeZone) : Chronology;0.0;0.0;0.0;False
org.joda.time.format.DateTimeFormatterBuilder.TimeZoneId.estimateParsedLength() : int;0.0;0.0;0.0;False
org.joda.time.TimeOfDay.Property.setCopy(int) : TimeOfDay;0.0;0.0;0.0;False
org.joda.time.chrono.LimitChronology.LimitException.LimitException(String,boolean);0.0;0.0;0.0;False
org.joda.time.LocalTime.LocalTime();0.0;0.0;0.0;False
org.joda.time.Partial.isMatch(ReadableInstant) : boolean;0.0;0.0;0.0;False
org.joda.time.format.DateTimeFormatter.isPrinter() : boolean;0.0;0.0;0.0;False
org.joda.time.convert.CalendarConverter.getInstantMillis(Object,Chronology) : long;0.0;0.0;0.0;False
org.joda.time.tz.DateTimeZoneBuilder.Recurrence.getSaveMillis() : int;0.0;0.0;0.0;False
org.joda.time.chrono.LimitChronology.withUTC() : Chronology;0.0;0.0;0.0;False
